Location ISO Code,Location,City or Regency,Province,Total Regencies,Total Cities,Total Districts
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
IDN,Indonesia,,,,,
IDN,Indonesia,,,,,
IDN,Indonesia,,,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
IDN,Indonesia,,,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
IDN,Indonesia,,,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
IDN,Indonesia,,,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
IDN,Indonesia,,,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
IDN,Indonesia,,,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
IDN,Indonesia,,,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
IDN,Indonesia,,,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
IDN,Indonesia,,,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
IDN,Indonesia,,,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
IDN,Indonesia,,,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-BT,Banten,,Banten,,,
IDN,Indonesia,,,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-NT,Nusa Tenggara Timur,,Nusa Tenggara Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-BT,Banten,,Banten,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-BT,Banten,,Banten,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
IDN,Indonesia,,,,,
ID-BT,Banten,,Banten,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-BT,Banten,,Banten,,,
IDN,Indonesia,,,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-RI,Riau,,Riau,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-YO,Daerah Istimewa Yogyakarta,,Daerah Istimewa Yogyakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-SB,Sumatera Barat,,Sumatera Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JB,Jawa Barat,,Jawa Barat,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-RI,Riau,,Riau,,,
ID-KI,Kalimantan Timur,,Kalimantan Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
ID-JK,DKI Jakarta,,DKI Jakarta,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JI,Jawa Timur,,Jawa Timur,,,
ID-JT,Jawa Tengah,,Jawa Tengah,,,
