Sumatera Selatan,3/26/2021,10.83,2.07,2100.14,103.44
Sumatera Barat,3/24/2021,16.13,0,5619.07,123.02
Sulawesi Selatan,3/13/2021,9.44,0.32,6178.92,94.41
Papua,3/8/2021,20.51,0,4067.42,41.7
Daerah Istimewa Yogyakarta,3/6/2021,24.51,1.38,7942.13,193.61
Riau,3/2/2021,14.65,0.16,5192.87,126.11
Sulawesi Barat,2/23/2021,57.05,0,3320.55,63.46
Lampung,2/14/2021,9.78,0.11,1259.62,65.97
Riau,2/11/2021,14.65,0.49,4927.64,118.04
Kepulauan Bangka Belitung,2/10/2021,64.5,0,4022.42,66.68
Riau,1/30/2021,14.65,0.33,4754.28,112.94
Sumatera Selatan,1/25/2021,10.83,0.49,1676.53,83.6
Sumatera Selatan,1/24/2021,10.83,0.12,1665.7,83.11
Sumatera Utara,1/14/2021,5.98,0.13,1304.01,47.6
Sumatera Selatan,1/9/2021,10.83,0.12,1517.61,77.88
Sumatera Utara,1/9/2021,5.98,0.07,1273.09,46.86
Kalimantan Selatan,1/8/2021,22.12,0.25,3942.53,147.4
Kalimantan Utara,1/5/2021,137.26,7.71,6551.44,98.7
Sumatera Utara,1/3/2021,5.98,0,1237.52,45.98
Sumatera Utara,12/30/2020,5.98,0.27,1214.53,45.71
Sumatera Selatan,12/25/2020,10.83,0.73,1373.4,74.96
Sumatera Selatan,12/19/2020,10.83,0.37,1309.76,72.41
Sumatera Utara,12/18/2020,5.98,0.07,1149.25,43.56
Sumatera Utara,12/13/2020,5.98,0,1121.49,43.09
Bali,11/30/2020,21.11,0.95,3291.85,101.99
Daerah Istimewa Yogyakarta,11/27/2020,24.51,0.83,1554.66,38.56
Kalimantan Utara,11/24/2020,137.26,0,1904.67,24.68
Kalimantan Selatan,11/21/2020,22.12,0.25,3188.38,127.02
Kalimantan Tengah,11/13/2020,34.63,0.78,1902.51,64.97
Bali,11/12/2020,21.11,0.24,2969.28,95.11
Kalimantan Tengah,11/12/2020,34.63,0.39,1867.88,64.2
Sumatera Utara,10/30/2020,5.98,0.07,874.43,35.63
Banten,10/20/2020,8.3,0.09,737.52,23.04
Sumatera Utara,10/16/2020,5.98,0.2,791.6,33.14
Sumatera Utara,10/13/2020,5.98,0.47,773.65,32.34
Sulawesi Selatan,10/12/2020,9.44,0.21,1771.21,46.14
Sumatera Utara,10/5/2020,5.98,0.2,724.11,30.05
Sumatera Utara,10/2/2020,5.98,0.13,706.76,29.38
Sumatera Barat,8/31/2020,16.13,0,390.81,10.15
Bali,8/30/2020,21.11,0.24,1203.46,5.46
Sulawesi Selatan,8/28/2020,9.44,0.21,1228.61,37.87
Jawa Barat,7/24/2020,1.97,0,129.67,4.52
Sulawesi Utara,7/8/2020,33.69,0.38,507.59,40.88
Sumatera Utara,7/2/2020,5.98,0.13,113.48,6.72
Sulawesi Selatan,6/30/2020,9.44,0.42,536.13,16.97
Kalimantan Selatan,6/22/2020,22.12,0,660.69,41.26
Sulawesi Selatan,6/17/2020,9.44,0,336.7,12.41
Sulawesi Tenggara,5/13/2020,33.77,0.38,62.99,1.52
Kepulauan Bangka Belitung,6/29/2021,63.78,0,15243.88,237
Kalimantan Tengah,6/19/2021,34.24,0.39,9450.3,204.65
Lampung,6/18/2021,9.68,1.1,2192.6,116.98
Sumatera Selatan,6/14/2021,10.71,1.22,3201.81,166.35
Lampung,5/12/2021,9.68,0.55,1847.93,94.55
Kalimantan Barat,5/11/2021,16.23,0,1616.87,10.88
Kalimantan Timur,5/9/2021,24.77,0.56,19588.19,472.1
Jambi,5/8/2021,25.19,0.86,2376.22,38.93
Kalimantan Selatan,5/1/2021,21.87,0.99,8214.17,234.9
Lampung,4/21/2021,9.68,0.22,1679.28,87.62
Kepulauan Riau,4/18/2021,45.61,0,5219.24,124.39
Lampung,4/18/2021,9.68,0.44,1647.83,86.42
Kalimantan Barat,4/15/2021,16.23,0,1230.54,6.45
Kalimantan Tengah,3/20/2021,34.24,0.39,6158.06,147.45
Sumatera Utara,3/17/2021,5.92,0.34,1763.64,59.77
Sumatera Utara,3/14/2021,5.92,0.2,1745.56,58.96
Sumatera Selatan,2/20/2021,10.71,0,1884.99,91.27
Sulawesi Barat,2/7/2021,56.41,1.28,2864.13,55.13
Sumatera Utara,1/24/2021,5.92,0.13,1359.41,48.87
Nusa Tenggara Barat,1/23/2021,16.7,0.19,1316.83,51.42
Riau,1/18/2021,14.49,0.99,4520.67,105.53
Kepulauan Bangka Belitung,1/13/2021,63.78,2.17,2334.45,40.59
Riau,1/11/2021,14.49,0.33,4349.62,101.91
Kalimantan Selatan,1/6/2021,21.87,0.5,3897.29,147.15
Kalimantan Tengah,12/25/2020,34.24,0,3631.5,77.81
Kalimantan Selatan,12/20/2020,21.87,0.5,3625.61,139.94
Kalimantan Utara,12/14/2020,135.72,0,3537.9,41.64
Sumatera Barat,12/8/2020,15.94,0.91,3836.58,79.72
Sumatera Selatan,12/4/2020,10.71,0.85,1186,67.17
Sulawesi Utara,12/3/2020,33.31,0.76,2707.92,93.12
Sumatera Utara,12/2/2020,5.92,0.13,1059.44,41.68
Sumatera Utara,11/29/2020,5.92,0.2,1042.56,41.21
Sulawesi Selatan,11/21/2020,9.34,0.53,2099.42,51.02
Bali,11/19/2020,20.87,0,3049.45,96.06
Sumatera Utara,11/13/2020,5.92,0.4,949.92,38.92
Aceh,10/24/2020,16.77,0.95,1357.85,49.74
Sulawesi Selatan,10/20/2020,9.34,0,1859.79,47.1
Sumatera Utara,10/14/2020,5.92,0.34,779.57,32.67
Sumatera Utara,10/10/2020,5.92,0,756.11,31.13
Maluku,9/29/2020,47.64,0,1524.01,22.2
Sumatera Utara,9/29/2020,5.92,0.13,686.46,28.71
Kepulauan Riau,9/18/2020,45.61,2.07,819.94,27.47
Sumatera Barat,9/2/2020,15.94,0,421.8,10.15
Kepulauan Riau,8/31/2020,45.61,0.52,513.63,21.25
Bali,8/29/2020,20.87,0.24,1182.35,5.22
Sumatera Barat,8/29/2020,15.94,0,358.38,9.97
Sulawesi Selatan,8/7/2020,9.34,0.42,1082.65,35.11
Bali,7/21/2020,20.87,0,676.44,4.51
Sumatera Utara,7/11/2020,5.92,0.27,153.28,8.07
Jawa Tengah,6/22/2020,2.42,0.19,106.56,6.82
Sulawesi Utara,7/2/2021,32.93,0,6203.91,210.83
Papua Barat,6/23/2021,76.27,0,8601.73,156.92
Sulawesi Tenggara,6/23/2021,33.01,0.38,4127.55,84.99
Sumatera Utara,5/22/2021,5.85,0.4,2096.96,68.84
Kalimantan Timur,5/21/2021,24.49,1.41,19872.52,479.7
Banten,5/20/2021,8.11,0.09,4537.24,115.37
Jambi,5/7/2021,24.9,2.58,2351.03,38.07
Jambi,4/22/2021,24.9,0.57,2059.91,29.77
Aceh,4/22/2021,16.58,0.38,2004.09,80.04
Kepulauan Riau,4/13/2021,45.09,0.52,5013.48,123.35
Kalimantan Tengah,3/22/2021,33.85,2.72,6270.11,150.18
Sumatera Barat,3/21/2021,15.76,0.36,5579.21,122.66
Sumatera Utara,3/18/2021,5.85,0.07,1769.49,59.83
Sumatera Barat,3/11/2021,15.76,0.18,5432.81,119.4
Sumatera Utara,3/6/2021,5.85,0.2,1697.56,57.48
Sumatera Barat,3/5/2021,15.76,0.18,5354.72,118.31
Riau,3/4/2021,14.32,0.66,5220.2,127.26
Sumatera Barat,3/4/2021,15.76,0.36,5338.95,118.13
Sumatera Barat,2/24/2021,15.76,0,5224.81,116.32
Nusa Tenggara Barat,2/9/2021,16.51,4.17,1495,63.18
Kalimantan Selatan,2/2/2021,21.63,0.5,4533.13,161.32
Sumatera Barat,1/31/2021,15.76,0.36,4888.17,109.07
Sumatera Selatan,1/27/2021,10.59,0.73,1703.43,84.94
Sumatera Utara,1/23/2021,5.85,0.07,1353.49,48.74
Sulawesi Tengah,1/16/2021,29.44,0,1885.26,48.72
Lampung,1/6/2021,9.57,3.74,745.75,35.84
Sumatera Utara,1/6/2021,5.85,0.2,1255.34,46.39
Sulawesi Utara,12/31/2020,32.93,0.38,3660.27,117.34
Kalimantan Utara,12/23/2020,134.17,0,4682.24,57.06
Sulawesi Utara,12/14/2020,32.93,0.38,3050.1,101.82
Sumatera Utara,12/14/2020,5.85,0.27,1127.34,43.36
Sumatera Utara,12/12/2020,5.85,0.07,1115.5,43.09
Sumatera Utara,12/8/2020,5.85,0.07,1093.18,42.62
Sumatera Utara,12/6/2020,5.85,0.2,1081.62,42.35
Lampung,11/14/2020,9.57,0,293.44,11.87
Aceh,10/25/2020,16.58,0.38,1374.43,50.12
Bali,10/21/2020,20.63,0,2618.02,24.67
Sumatera Utara,10/21/2020,5.85,0.2,820.98,34.35
Sumatera Utara,10/12/2020,5.85,0.34,767.67,31.87
Papua Barat,10/4/2020,76.27,0,2055.75,32.44
Papua Barat,9/23/2020,76.27,0,1466.64,23.67
Sumatera Utara,9/23/2020,5.85,0.34,648.95,27.43
Kalimantan Selatan,9/20/2020,21.63,0.75,2419.56,98.93
Kalimantan Timur,9/8/2020,24.49,2.25,1485,64.19
Sumatera Barat,8/26/2020,15.76,0.18,330.3,9.24
Kalimantan Selatan,7/30/2020,21.63,0.25,1483.95,71.59
Jawa Barat,7/13/2020,1.93,0,115.67,4.32
Sulawesi Utara,7/9/2020,32.93,0,540.52,40.88
Kalimantan Selatan,6/17/2020,21.63,2.24,548.59,37.04
DKI Jakarta,5/26/2020,8.02,0,599.11,44.16
DKI Jakarta,4/5/2020,8.02,1.01,69.33,12.63
Maluku Utara,6/25/2021,65.76,0,3805.62,95.58
Kalimantan Barat,6/3/2021,15.86,0.92,2056.68,18.63
Jambi,6/2/2021,24.62,0.29,2795.02,52.96
Lampung,5/21/2021,9.46,0,1906.75,99.28
Sumatera Utara,5/14/2021,5.78,0.13,2048.82,67.29
Bali,5/2/2021,20.4,1.19,10649.24,320.43
Bengkulu,4/21/2021,43.01,0.5,3127.72,83.02
Kepulauan Riau,4/20/2021,44.57,0,5277.29,124.91
Nusa Tenggara Barat,4/16/2021,16.32,0,1899.15,69.83
Banten,4/14/2021,8.02,0.09,4252.98,109.77
Sumatera Barat,4/3/2021,15.58,0.18,5815.65,125.02
Nusa Tenggara Timur,4/1/2021,15.89,0.37,2310.16,62.09
Sumatera Utara,3/20/2021,5.78,0.2,1780.99,60.17
Kepulauan Bangka Belitung,3/14/2021,62.33,0,5840.84,89.87
Banten,2/18/2021,8.02,0.84,2619.66,77.69
Kalimantan Tengah,2/18/2021,33.46,0.39,5047.29,121.78
Sumatera Selatan,1/29/2021,10.47,0,1723.87,85.31
Kalimantan Tengah,1/23/2021,33.46,0.39,4422.46,80.54
Sulawesi Barat,1/9/2021,55.13,0.64,1401.3,29.49
Sumatera Utara,1/5/2021,5.78,0.13,1249.49,46.19
Sumatera Utara,1/2/2021,5.78,0.13,1231.54,45.98
Nusa Tenggara Timur,12/22/2020,15.89,0.18,352.41,7.58
Sumatera Utara,12/19/2020,5.78,0.13,1155.03,43.7
Bali,12/8/2020,20.4,0.24,3541.36,105.78
Kepulauan Riau,12/5/2020,44.57,0,2976.05,71.01
Sumatera Utara,12/3/2020,5.78,0.27,1065.22,41.95
Sumatera Utara,12/1/2020,5.78,0.13,1053.52,41.55
Kalimantan Tengah,11/28/2020,33.46,0.78,2246.83,75.09
Kalimantan Tengah,11/27/2020,33.46,1.56,2213.37,74.31
Sulawesi Tenggara,11/13/2020,32.63,0,2130.56,33.39
Lampung,11/9/2020,9.46,0.66,247.48,11.43
Kalimantan Timur,11/2/2020,24.21,0.56,4038.07,139.91
Sumatera Selatan,10/28/2020,10.47,0,933,53.18
Sumatera Utara,10/17/2020,5.78,0.34,797.38,33.48
Sumatera Utara,10/3/2020,5.78,0.13,712.54,29.51
Bali,9/14/2020,20.4,0.47,1732.85,11.15
Sumatera Utara,8/28/2020,5.78,0.47,445.52,20.37
Jawa Tengah,8/11/2020,2.36,0.08,378.01,28.54
Jawa Tengah,8/8/2020,2.36,0.33,369.95,28.21
Sumatera Utara,8/6/2020,5.78,0.07,300.98,14.32
Sulawesi Utara,7/30/2020,32.55,1.14,945.92,48.83
Bali,7/10/2020,20.4,0,497.61,3.79
Jawa Barat,7/4/2020,1.9,0,78.27,4.1
Papua,6/6/2020,19.81,0,230.86,1.61
Jawa Timur,5/26/2020,2.12,0.35,98.42,12.82
DKI Jakarta,5/15/2020,7.93,0.65,502.57,39.65
Papua Barat,6/25/2021,74.52,1.75,8784.95,158.67
Bengkulu,6/20/2021,42.51,0,4517.04,93.52
Kalimantan Tengah,6/17/2021,33.07,0,9369.76,204.26
Jambi,6/4/2021,24.33,0.57,2838.24,53.53
Lampung,5/28/2021,9.35,0.44,1969.2,101.59
Sumatera Utara,5/26/2021,5.71,0.2,2121.49,69.65
Kalimantan Selatan,5/21/2021,21.13,0.5,8491.32,247.82
Kalimantan Selatan,5/12/2021,21.13,0.25,8398.85,241.61
Lampung,5/11/2021,9.35,1.98,1838.25,94
Kalimantan Tengah,4/23/2021,33.07,0,7557.9,170.02
Kepulauan Riau,4/22/2021,44.06,0.52,5352.44,126.46
Kalimantan Tengah,4/15/2021,33.07,0.39,7247.43,164.96
Riau,4/5/2021,13.99,1.32,5856.34,144.71
Sumatera Utara,3/22/2021,5.71,0.13,1790.27,60.5
Sumatera Utara,3/19/2021,5.71,0.13,1775.21,59.97
Sulawesi Tengah,2/26/2021,28.76,1.35,3371.94,85.94
Kepulauan Bangka Belitung,2/19/2021,61.6,0.72,4788.49,74.65
Sumatera Barat,2/11/2021,15.4,0.91,5052.68,113.42
Maluku Utara,1/20/2021,64.99,0,2472.85,72.64
Kepulauan Riau,1/18/2021,44.06,1.04,3959.26,96.92
Lampung,1/18/2021,9.35,0.66,904.61,46.84
Kepulauan Bangka Belitung,1/17/2021,61.6,0.72,2523.61,45.66
Lampung,12/31/2020,9.35,0.55,690,30.12
Sumatera Utara,12/29/2020,5.71,0.07,1208.55,45.45
Kalimantan Tengah,12/27/2020,33.07,0,3695.69,77.81
Kalimantan Utara,12/18/2020,131.09,3.08,4051.47,47.81
Kalimantan Utara,12/12/2020,131.09,1.54,3334.33,41.64
Sumatera Barat,12/12/2020,15.4,0,3911.4,80.81
Sumatera Utara,12/7/2020,5.71,0.2,1087.34,42.55
Kalimantan Tengah,11/23/2020,33.07,1.17,2118.44,71.59
Sumatera Utara,11/18/2020,5.71,0.13,981.25,39.46
Sumatera Utara,11/15/2020,5.71,0,960.81,38.99
Banten,10/31/2020,7.93,0.09,883.11,26.21
Kalimantan Timur,10/19/2020,23.93,0.84,3369.19,125.27
Sumatera Utara,10/11/2020,5.71,0.4,761.82,31.53
Sumatera Barat,10/6/2020,15.4,0.54,1345.84,27.9
Banten,9/29/2020,7.93,0.75,510.71,18.19
Kalimantan Tengah,9/29/2020,33.07,0,1413.85,50.97
Sumatera Utara,9/28/2020,5.71,0.27,680.54,28.57
Kalimantan Selatan,9/22/2020,21.13,0,2461.07,99.43
Kepulauan Riau,9/21/2020,44.06,0,894.06,28.51
Bali,9/19/2020,20.16,0,1807.56,12.33
Banten,9/6/2020,7.93,0.19,294.06,13.24
Sulawesi Selatan,9/4/2020,9.02,0.11,1293.85,38.93
Sulawesi Selatan,8/17/2020,9.02,0.32,1164.12,36.28
Kalimantan Timur,8/16/2020,23.93,6.47,666.63,25.9
Bali,7/17/2020,20.16,0.24,617.38,4.03
Papua,7/10/2020,19.58,0,493.51,4.61
Sulawesi Selatan,7/6/2020,9.02,0.11,629.58,20.16
Jawa Timur,5/14/2020,2.1,0.35,48.44,8.77
Kalimantan Utara,6/23/2021,129.55,0,19726.81,302.28
Kalimantan Timur,6/9/2021,23.65,0.28,20361.52,492.37
Nusa Tenggara Timur,6/8/2021,15.52,1.29,3133.25,80.94
Jambi,5/31/2021,24.05,0.86,2751.51,52.39
Lampung,5/25/2021,9.24,0.33,1945.45,100.38
Sumatera Utara,5/23/2021,5.65,0.2,2102.6,69.04
Kalimantan Barat,5/22/2021,15.49,1.48,1831.34,14.57
Kalimantan Tengah,5/7/2021,32.68,0,8034.89,177.02
Jambi,5/6/2021,24.05,0.57,2326.13,35.5
Kalimantan Timur,5/3/2021,23.65,1.41,19396.76,465.35
Sumatera Selatan,3/27/2021,10.22,0.24,2110.36,103.68
Kepulauan Bangka Belitung,3/22/2021,60.88,2.17,6312.66,100.74
Sulawesi Tengah,3/22/2021,28.42,0.68,3694.05,95.07
Kalimantan Barat,3/13/2021,15.49,0,949.32,6.09
Kalimantan Tengah,3/2/2021,32.68,0,5449.97,128.39
Sumatera Barat,2/28/2021,15.22,0,5287.32,116.5
Sulawesi Selatan,2/28/2021,8.91,0,5961.35,88.89
Sulawesi Utara,2/13/2021,31.8,0.38,5472.99,183.58
Sumatera Barat,1/30/2021,15.22,0.18,4872.41,108.71
Kalimantan Utara,1/25/2021,129.55,1.54,10155.66,104.87
Kalimantan Utara,1/22/2021,129.55,0,9534.14,103.33
Sumatera Utara,1/22/2021,5.65,0.27,1347.64,48.67
Kalimantan Tengah,1/15/2021,32.68,0,4203.03,78.98
Sumatera Utara,1/1/2021,5.65,0.13,1225.76,45.85
Sumatera Selatan,12/29/2020,10.22,0.12,1414.53,75.69
Sumatera Selatan,12/20/2020,10.22,0.61,1319.98,73.01
Sumatera Utara,12/17/2020,5.65,0.07,1143.27,43.5
Lampung,11/25/2020,9.24,0.99,356,15.83
Sumatera Utara,11/25/2020,5.65,0.2,1018.7,40.4
Daerah Istimewa Yogyakarta,11/24/2020,23.13,1.65,1460.47,36.63
Sumatera Utara,11/23/2020,5.65,0,1007.6,40.07
Kepulauan Riau,11/8/2020,43.54,2.59,2258.73,54.94
Sumatera Utara,10/24/2020,5.65,0,838.33,34.62
Kalimantan Selatan,10/3/2020,20.88,0.5,2625.37,105.89
Sulawesi Tenggara,9/27/2020,31.87,0.76,1047.26,20.87
Papua,9/13/2020,19.35,0.69,1031.02,13.13
Kalimantan Selatan,6/20/2020,20.88,2.49,615.21,40.77
Jawa Timur,6/6/2020,2.08,0.47,139.26,17
DKI Jakarta,5/20/2020,7.74,0.09,547.29,40.66
Jawa Timur,5/19/2020,2.08,0.32,60.55,10.28
Lampung,6/5/2021,9.13,0.22,2049.45,104.12
Kalimantan Barat,5/24/2021,15.31,0.18,1868.4,15.12
Bali,5/20/2021,19.69,0.95,11061.7,347.95
Jambi,5/20/2021,23.76,1.72,2526.22,42.65
Kalimantan Tengah,5/18/2021,32.29,0.78,8322.8,189.47
Kalimantan Timur,5/13/2021,23.37,0.56,19694.32,474.07
Sumatera Utara,5/11/2021,5.58,0.13,2032.28,66.89
Kepulauan Bangka Belitung,4/3/2021,60.16,0.72,6952.62,114.51
Sulawesi Selatan,4/1/2021,8.8,0,6334.33,96.53
Kalimantan Tengah,3/16/2021,32.29,0.39,5990.77,145.12
Nusa Tenggara Timur,3/15/2021,15.34,0,1995.08,54.88
Sumatera Utara,3/12/2021,5.58,0.27,1733.53,58.62
Sumatera Barat,3/9/2021,15.04,0.36,5398.75,119.04
Jambi,2/27/2021,23.76,0,1561.82,21.18
Sumatera Barat,2/25/2021,15.04,0,5239.85,116.32
Nusa Tenggara Timur,2/8/2021,15.34,0.92,1176.24,29.57
Nusa Tenggara Barat,1/29/2021,15.75,0.57,1407.9,51.99
Nusa Tenggara Barat,1/24/2021,15.75,0,1332.58,51.42
Sumatera Utara,1/21/2021,5.58,0.07,1341.99,48.4
Nusa Tenggara Barat,1/14/2021,15.75,0,1205.45,49.9
Sumatera Utara,1/7/2021,5.58,0.13,1260.92,46.52
Sumatera Utara,12/31/2020,5.58,0,1220.11,45.71
Sumatera Barat,12/29/2020,15.04,1.09,4207.46,94.22
Sumatera Utara,12/10/2020,5.58,0.2,1104.14,42.89
Kalimantan Selatan,12/9/2020,20.63,0.75,3424.77,134.72
Kalimantan Selatan,11/18/2020,20.63,0.25,3141.9,125.28
Kalimantan Barat,11/7/2020,15.31,0,360.15,4.06
Sumatera Selatan,11/7/2020,10.1,0.24,1006.02,57.44
Sumatera Utara,10/29/2020,5.58,0.13,868.44,35.56
Papua Barat,10/27/2020,72.76,0,3483.82,56.11
Bali,10/22/2020,19.69,0.47,2637.7,25.14
Sumatera Utara,10/22/2020,5.58,0.2,826.56,34.55
Sumatera Utara,10/18/2020,5.58,0.13,802.96,33.61
Sumatera Selatan,10/8/2020,10.1,0.37,804.86,47.82
Bali,10/5/2020,19.69,0.24,2239.71,20.4
Sumatera Utara,10/4/2020,5.58,0.34,718.12,29.85
Aceh,9/30/2020,15.82,0.57,867.88,34.49
Sumatera Selatan,9/24/2020,10.1,0.12,692.42,43.44
Sumatera Barat,9/1/2020,15.04,0,405.85,10.15
Papua,8/24/2020,19.12,0,840.95,9.68
Kalimantan Timur,8/2/2020,23.37,1.41,426.78,10.98
Sulawesi Selatan,7/24/2020,8.8,0.32,908.68,30.13
Sumatera Utara,7/17/2020,5.58,0.47,186.35,9.61
Jawa Tengah,6/18/2020,2.28,0.38,93.14,6.13
Jawa Tengah,6/16/2020,2.28,0.16,86.9,5.53
Sumatera Utara,6/12/2020,5.58,0.07,51.29,3.9
Jawa Timur,5/1/2020,2.05,0.12,26.78,5.29
Kalimantan Selatan,6/30/2021,20.38,0,8967.33,264.97
Nusa Tenggara Barat,6/29/2021,15.56,0,2465.16,93.92
Nusa Tenggara Barat,6/1/2021,15.56,0.95,2283.95,84.82
Sumatera Utara,5/29/2021,5.51,0.34,2139.38,70.32
Kalimantan Tengah,5/28/2021,31.9,0.39,8646.5,194.53
Kalimantan Timur,5/26/2021,23.08,0.56,20013.56,482.52
Kalimantan Selatan,5/26/2021,20.38,0.75,8559.68,250.06
Kalimantan Tengah,5/19/2021,31.9,0,8354.7,189.47
Sumatera Utara,5/13/2021,5.51,0.07,2043.04,67.16
Banten,5/11/2021,7.65,0.09,4496.3,114.62
Sumatera Utara,5/8/2021,5.51,0.2,2015.61,66.35
Kepulauan Bangka Belitung,5/3/2021,59.43,0.72,10016.91,158
Jambi,5/3/2021,23.47,0.29,2258.57,33.49
Aceh,4/29/2021,15.63,0.57,2090.04,83.66
Kalimantan Timur,4/26/2021,23.08,1.13,19136.92,457.46
Kalimantan Tengah,4/14/2021,31.9,5.45,7214.36,164.57
Kalimantan Selatan,4/12/2021,20.38,0.99,7576.09,217.99
Riau,3/17/2021,13.5,0.16,5431.42,132.53
Kalimantan Barat,3/16/2021,15.12,0,982.33,6.09
Papua,3/2/2021,18.89,0.23,3954.75,41.01
Lampung,2/27/2021,9.02,0.11,1370.66,70.03
Sumatera Selatan,1/28/2021,9.98,0.37,1713.41,85.31
Kalimantan Utara,1/9/2021,126.46,0,7365.74,101.79
Lampung,1/5/2021,9.02,0.55,736.18,32.1
Sumatera Utara,12/28/2020,5.51,0.13,1202.83,45.38
Sumatera Utara,12/20/2020,5.51,0.27,1160.55,43.97
Kalimantan Selatan,12/18/2020,20.38,0.25,3584.35,138.2
Kepulauan Riau,12/17/2020,42.5,0,3352.34,81.37
Sumatera Utara,12/11/2020,5.51,0.13,1109.66,43.03
Kalimantan Tengah,12/2/2020,31.9,0,2413.74,75.87
Kalimantan Selatan,12/1/2020,20.38,0.99,3301.23,131.99
Bali,11/27/2020,19.45,0.95,3221.41,100.33
Sumatera Utara,11/26/2020,5.51,0,1024.21,40.4
Daerah Istimewa Yogyakarta,11/23/2020,22.58,0.55,1437.34,34.98
Daerah Istimewa Yogyakarta,10/29/2020,22.58,0.28,1031.12,25.06
Banten,10/2/2020,7.65,0,541.3,18.75
Sumatera Selatan,9/27/2020,9.98,0.37,715.05,44.54
Kalimantan Selatan,9/23/2020,20.38,0.75,2481.45,100.17
Kalimantan Selatan,9/21/2020,20.38,0.5,2439.94,99.43
Sulawesi Utara,8/30/2020,31.04,0.38,1450.86,59.05
Bali,8/27/2020,19.45,0,1139.42,4.98
Kalimantan Selatan,8/25/2020,20.38,0.99,1968.66,84.02
Kalimantan Selatan,8/19/2020,20.38,0.25,1830.2,80.78
Kalimantan Selatan,8/8/2020,20.38,0.5,1644.77,75.07
Jawa Barat,8/6/2020,1.82,0.02,153.72,4.74
Jawa Tengah,6/7/2020,2.25,0.6,61.82,3.93
DKI Jakarta,5/7/2020,7.56,0.74,419.87,36.6
Indonesia,3/19/2020,0.31,0.02,1.17,0.09
Sumatera Barat,7/5/2021,14.68,1.99,9640.27,222.31
Aceh,6/26/2021,15.44,1.14,3592.73,146.55
Kepulauan Bangka Belitung,6/19/2021,58.71,1.45,14608.99,228.3
Bengkulu,6/19/2021,40.51,0,4474.53,93.52
Jambi,6/5/2021,23.19,0.86,2861.43,54.39
Kalimantan Tengah,6/2/2021,31.51,0.39,8834.8,196.87
Bengkulu,5/29/2021,40.51,0.5,3993.92,89.02
Kalimantan Selatan,5/20/2021,20.13,0.75,8470.19,247.32
Banten,5/8/2021,7.55,0.37,4474.38,114.15
Sumatera Utara,5/6/2021,5.45,0.27,2003.71,66.08
Kalimantan Tengah,4/25/2021,31.51,0,7635.72,171.19
Lampung,4/25/2021,8.91,0,1711.38,88.06
Sulawesi Tengah,4/19/2021,27.41,0,4028.33,107.26
Banten,4/15/2021,7.55,0.09,4260.53,109.86
Kepulauan Bangka Belitung,4/12/2021,58.71,1.45,7517.94,125.38
Kalimantan Tengah,4/7/2021,31.51,0.78,6943.19,155.62
Sumatera Barat,2/27/2021,14.68,0,5272.1,116.5
Sumatera Barat,2/20/2021,14.68,0.54,5180.06,116.14
Sumatera Barat,2/13/2021,14.68,0.18,5089.65,114.15
Sulawesi Utara,1/7/2021,30.66,1.51,3815.46,123.78
Kalimantan Selatan,1/5/2021,20.13,0.25,3875.42,146.65
Lampung,1/3/2021,8.91,0.33,720.35,30.78
Riau,1/3/2021,13.34,0.82,4158.97,98.12
Sulawesi Utara,1/3/2021,30.66,0,3733.7,121.88
Sulawesi Tengah,12/29/2020,27.41,0,1078.64,35.86
Riau,12/28/2020,13.34,0.66,4049.82,94.17
Sumatera Selatan,12/26/2020,9.86,0.12,1383.26,75.08
Sumatera Selatan,12/24/2020,9.86,0.37,1362.57,74.23
Kepulauan Bangka Belitung,12/4/2020,58.71,0,842.17,10.87
Lampung,12/4/2020,8.91,0.22,453.85,19.46
Jambi,12/2/2020,23.19,0,593.7,10.88
Sumatera Selatan,11/26/2020,9.86,0.37,1131.72,63.28
Sulawesi Tengah,11/24/2020,27.41,0,552.18,20.98
Sumatera Utara,11/24/2020,5.45,0.13,1013.05,40.2
Kepulauan Riau,10/24/2020,41.98,3.11,1662.17,45.09
Banten,10/12/2020,7.55,0.37,656.76,21.17
Kalimantan Barat,10/11/2020,14.94,0,239.17,1.66
Kalimantan Selatan,10/9/2020,20.13,0.25,2709.64,108.87
Banten,10/7/2020,7.55,0.28,598.93,20.14
Sumatera Utara,9/6/2020,5.45,0.13,513.15,22.59
Kalimantan Selatan,9/5/2020,20.13,1.49,2151.85,91.47
Riau,9/1/2020,13.34,0.16,317.41,5.76
Kalimantan Selatan,8/23/2020,20.13,0.5,1933.11,82.52
Sulawesi Utara,7/31/2020,30.66,1.14,976.58,49.96
Jawa Barat,7/7/2020,1.79,0.04,85.32,4.16
Bali,6/19/2020,19.21,0,230.3,1.19
DKI Jakarta,5/11/2020,7.47,0.55,456.75,38.08
Jawa Tengah,4/14/2020,2.23,0.03,10.72,1.35
Indonesia,3/21/2020,0.31,0.02,1.7,0.14
Aceh,7/9/2021,15.25,2.48,3838.2,164.28
Sumatera Utara,6/5/2021,5.38,0.47,2181.8,71.66
Bengkulu,5/21/2021,40.01,0,3813.38,87.52
Sumatera Utara,5/16/2021,5.38,0.27,2059.31,67.77
Banten,4/25/2021,7.46,0.19,4351.09,111.82
Lampung,4/23/2021,8.8,0.22,1695,87.95
